dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at,train_fraction
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,accuracy,0.2333333333333333,0,chronological,120,30,64,0.4532060623168945,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,balanced_accuracy,0.3357142857142857,0,chronological,120,30,64,0.4532060623168945,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,kappa,0.0425531914893616,0,chronological,120,30,64,0.4155027866363525,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,accuracy,0.2,0,chronological,120,30,64,0.4155027866363525,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,balanced_accuracy,0.2392857142857142,0,chronological,120,30,64,0.4155027866363525,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,kappa,0.0675675675675676,0,chronological,120,30,64,0.3970947265625,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,accuracy,0.2333333333333333,0,chronological,120,30,64,0.3970947265625,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,balanced_accuracy,0.2557142857142857,0,chronological,120,30,64,0.3970947265625,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,kappa,-0.0431154381084839,0,chronological,120,30,64,3.0374419689178467,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,accuracy,0.1666666666666666,0,chronological,120,30,64,3.0374419689178467,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,balanced_accuracy,0.1342857142857142,0,chronological,120,30,64,3.0374419689178467,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,kappa,0.0833333333333333,1,chronological,120,30,64,0.399817943572998,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,accuracy,0.2666666666666666,1,chronological,120,30,64,0.399817943572998,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,balanced_accuracy,0.2809523809523809,1,chronological,120,30,64,0.399817943572998,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,kappa,0.158485273492286,1,chronological,120,30,64,0.4102053642272949,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,accuracy,0.3333333333333333,1,chronological,120,30,64,0.4102053642272949,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,balanced_accuracy,0.3333333333333333,1,chronological,120,30,64,0.4102053642272949,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,kappa,0.1712707182320442,1,chronological,120,30,64,0.4018940925598144,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,accuracy,0.3333333333333333,1,chronological,120,30,64,0.4018940925598144,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,balanced_accuracy,0.3714285714285714,1,chronological,120,30,64,0.4018940925598144,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,kappa,0.1051136363636364,1,chronological,120,30,64,3.049828052520752,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,accuracy,0.3,1,chronological,120,30,64,3.049828052520752,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,balanced_accuracy,0.2619047619047619,1,chronological,120,30,64,3.049828052520752,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,kappa,-0.0176390773405696,2,chronological,120,30,64,0.4114398956298828,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,accuracy,0.1666666666666666,2,chronological,120,30,64,0.4114398956298828,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,balanced_accuracy,0.2126984126984127,2,chronological,120,30,64,0.4114398956298828,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,kappa,0.183673469387755,2,chronological,120,30,64,0.4280712604522705,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,accuracy,0.3333333333333333,2,chronological,120,30,64,0.4280712604522705,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,balanced_accuracy,0.4523809523809524,2,chronological,120,30,64,0.4280712604522705,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,kappa,0.2223738062755798,2,chronological,120,30,64,0.4054439067840576,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,accuracy,0.3666666666666666,2,chronological,120,30,64,0.4054439067840576,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,balanced_accuracy,0.4809523809523809,2,chronological,120,30,64,0.4054439067840576,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,kappa,0.0217391304347827,2,chronological,120,30,64,3.060683012008667,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,accuracy,0.2,2,chronological,120,30,64,3.060683012008667,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,balanced_accuracy,0.1777777777777777,2,chronological,120,30,64,3.060683012008667,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,kappa,-0.0970464135021096,3,chronological,120,30,64,0.4131388664245605,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,accuracy,0.1333333333333333,3,chronological,120,30,64,0.4131388664245605,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,balanced_accuracy,0.13,3,chronological,120,30,64,0.4131388664245605,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,kappa,-0.1229946524064171,3,chronological,120,30,64,0.4358751773834228,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,accuracy,0.0666666666666666,3,chronological,120,30,64,0.4358751773834228,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,balanced_accuracy,0.09,3,chronological,120,30,64,0.4358751773834228,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,kappa,0.0700808625336927,3,chronological,120,30,64,0.4079658985137939,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,accuracy,0.2333333333333333,3,chronological,120,30,64,0.4079658985137939,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,balanced_accuracy,0.21,3,chronological,120,30,64,0.4079658985137939,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,kappa,0.1428571428571429,3,chronological,120,30,64,3.175859212875366,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,accuracy,0.3,3,chronological,120,30,64,3.175859212875366,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,balanced_accuracy,0.3,3,chronological,120,30,64,3.175859212875366,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,kappa,-0.0533707865168537,4,chronological,120,30,64,0.4959018230438232,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,accuracy,0.1666666666666666,4,chronological,120,30,64,0.4959018230438232,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,HighGamma + LDA,balanced_accuracy,0.1788888888888888,4,chronological,120,30,64,0.4959018230438232,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,kappa,-0.0198300283286119,4,chronological,120,30,64,0.5197908878326416,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,accuracy,0.2,4,chronological,120,30,64,0.5197908878326416,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LDA,balanced_accuracy,0.2055555555555555,4,chronological,120,30,64,0.5197908878326416,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,kappa,-0.0563380281690142,4,chronological,120,30,64,0.4630110263824463,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,accuracy,0.1666666666666666,4,chronological,120,30,64,0.4630110263824463,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,LogBandPower + LogReg,balanced_accuracy,0.1722222222222222,4,chronological,120,30,64,0.4630110263824463,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,kappa,-0.0970464135021096,4,chronological,120,30,64,3.2786338329315186,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,accuracy,0.1333333333333333,4,chronological,120,30,64,3.2786338329315186,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,fingerflex,Riemann TS + LogReg,balanced_accuracy,0.1277777777777777,4,chronological,120,30,64,3.2786338329315186,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,kappa,0.6756756756756757,0,chronological,48,12,64,0.1647131443023681,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,accuracy,0.8333333333333334,0,chronological,48,12,64,0.1647131443023681,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,balanced_accuracy,0.8571428571428572,0,chronological,48,12,64,0.1647131443023681,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,kappa,0.5263157894736843,0,chronological,48,12,64,0.159740924835205,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,accuracy,0.75,0,chronological,48,12,64,0.159740924835205,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,balanced_accuracy,0.7857142857142857,0,chronological,48,12,64,0.159740924835205,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,kappa,0.5263157894736843,0,chronological,48,12,64,0.1461811065673828,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,accuracy,0.75,0,chronological,48,12,64,0.1461811065673828,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,balanced_accuracy,0.7857142857142857,0,chronological,48,12,64,0.1461811065673828,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,kappa,0.8333333333333334,0,chronological,48,12,64,0.3796160221099853,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,accuracy,0.9166666666666666,0,chronological,48,12,64,0.3796160221099853,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,balanced_accuracy,0.9285714285714286,0,chronological,48,12,64,0.3796160221099853,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,kappa,0.8235294117647058,1,chronological,48,12,64,0.1420187950134277,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,accuracy,0.9166666666666666,1,chronological,48,12,64,0.1420187950134277,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,balanced_accuracy,0.9,1,chronological,48,12,64,0.1420187950134277,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,kappa,0.8235294117647058,1,chronological,48,12,64,0.1745500564575195,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,accuracy,0.9166666666666666,1,chronological,48,12,64,0.1745500564575195,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,balanced_accuracy,0.9,1,chronological,48,12,64,0.1745500564575195,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,kappa,0.8235294117647058,1,chronological,48,12,64,0.1466341018676757,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,accuracy,0.9166666666666666,1,chronological,48,12,64,0.1466341018676757,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,balanced_accuracy,0.9,1,chronological,48,12,64,0.1466341018676757,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,kappa,0.8235294117647058,1,chronological,48,12,64,0.4013292789459228,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,accuracy,0.9166666666666666,1,chronological,48,12,64,0.4013292789459228,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,balanced_accuracy,0.9,1,chronological,48,12,64,0.4013292789459228,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,kappa,0.8333333333333334,2,chronological,48,12,64,0.1523671150207519,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,accuracy,0.9166666666666666,2,chronological,48,12,64,0.1523671150207519,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,balanced_accuracy,0.9285714285714286,2,chronological,48,12,64,0.1523671150207519,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,kappa,1.0,2,chronological,48,12,64,0.1549341678619384,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,accuracy,1.0,2,chronological,48,12,64,0.1549341678619384,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,balanced_accuracy,1.0,2,chronological,48,12,64,0.1549341678619384,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,kappa,1.0,2,chronological,48,12,64,0.1433398723602295,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,accuracy,1.0,2,chronological,48,12,64,0.1433398723602295,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,balanced_accuracy,1.0,2,chronological,48,12,64,0.1433398723602295,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,kappa,1.0,2,chronological,48,12,64,0.3738219738006592,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,accuracy,1.0,2,chronological,48,12,64,0.3738219738006592,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,balanced_accuracy,1.0,2,chronological,48,12,64,0.3738219738006592,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,kappa,0.8333333333333334,3,chronological,48,12,64,0.1430368423461914,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,accuracy,0.9166666666666666,3,chronological,48,12,64,0.1430368423461914,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,balanced_accuracy,0.9285714285714286,3,chronological,48,12,64,0.1430368423461914,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,kappa,0.8333333333333334,3,chronological,48,12,64,0.1606068611145019,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,accuracy,0.9166666666666666,3,chronological,48,12,64,0.1606068611145019,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LDA,balanced_accuracy,0.9285714285714286,3,chronological,48,12,64,0.1606068611145019,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,kappa,0.8333333333333334,3,chronological,48,12,64,0.1507279872894287,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,accuracy,0.9166666666666666,3,chronological,48,12,64,0.1507279872894287,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,LogBandPower + LogReg,balanced_accuracy,0.9285714285714286,3,chronological,48,12,64,0.1507279872894287,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,kappa,0.6571428571428571,3,chronological,48,12,64,0.3832817077636719,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,accuracy,0.8333333333333334,3,chronological,48,12,64,0.3832817077636719,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,Riemann TS + LogReg,balanced_accuracy,0.8285714285714285,3,chronological,48,12,64,0.3832817077636719,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,kappa,0.8,4,chronological,48,12,64,0.1439428329467773,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
Miller2019-gestures,ca,mot_TH,HighGamma + LDA,accuracy,0.9166666666666666,4,chronological,48,12,64,0.1439428329467773,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:21:32,
